date,activity id,type,calories burned,climb (m),duration(s),distance(m),speed(m/s)
2013-01-02 18:35:11,57ff5696-7610-4296-903a-88c63c207603,Running,392.0,28,1884.0,5470.0,2.9
2012-12-22 08:29:13,d7cceab2-22af-4472-9dea-5380ebe7ecd4,Running,216.0,17,1124.0,3050.0,2.7111111111111112
2012-12-15 09:43:53,d29db938-2212-4ea2-9f5c-4ddc42a14510,Running,227.0,18,1208.0,3140.0,2.6
2012-12-08 08:37:38,f7eca580-962a-41b8-90ad-e7369b2f2dd7,Running,228.0,18,1130.0,3210.0,2.8361111111111117
2012-12-04 18:52:39,9da5a18d-925d-41d4-9468-c4a1e3b29185,Running,406.0,30,1925.0,6630.0,3.441666666666667
2012-12-01 08:21:18,b5f841a8-d2e1-47b2-adc5-14bf65172db3,Running,230.0,18,1087.0,3310.0,3.0472222222222225
2012-11-28 18:58:02,cca72ec6-e859-453e-b099-0425b5372062,Running,450.0,35,2249.0,6280.0,2.7888888888888888
2012-11-24 08:57:47,0cec5506-32bd-423c-b651-b76718eaba89,Running,186.0,15,847.0,2650.0,3.1305555555555555
2012-11-18 09:51:18,fc685fa0-d2b5-4984-b336-af3e578f456d,Running,228.0,18,1033.0,3180.0,3.0805555555555557
2012-11-10 08:37:49,6660d9fc-c010-4de8-8d42-8ec5857a2493,Running,205.0,16,1012.0,2850.0,2.816666666666667
2012-11-07 18:54:35,9a0c4163-980c-45a3-a553-1c48503b0cbc,Running,340.0,23,1636.0,4790.0,2.925
2012-10-23 18:43:56,1387c891-e974-4c9f-9e52-3d211fb12a68,Running,371.0,27,1766.0,5200.0,2.941666666666667
2012-10-20 08:37:33,e91aba7a-6bc5-418a-98f4-e6b23d80e7e5,Running,228.0,18,1168.0,3180.0,2.7222222222222223
2012-10-18 18:39:07,9beb9122-ddc7-4e0b-ac94-7c3064fcf669,Running,264.0,20,1157.0,3700.0,3.1972222222222224
2012-10-16 20:27:31,20e33458-ae07-4b47-92d8-5d565666216a,Running,69.0,9,797.0,1280.0,1.6027777777777776
2012-09-22 08:56:08,07b5c213-ee70-4499-ad44-fd8cfe3f2fb5,Running,225.0,18,986.0,3160.0,3.2
2012-09-15 08:05:15,94a6d776-4746-4fab-9923-e8d443888e9c,Running,223.0,18,1018.0,3110.0,3.0500000000000003
2012-09-08 08:35:02,730f5507-59cc-43e6-b696-387f0946c57e,Running,231.0,15,955.0,3270.0,3.4222222222222225
2012-09-04 19:12:17,9a6868f1-a41c-435e-9775-d7a803aa61ad,Running,455.0,34,1955.0,6260.0,3.202777777777778
2012-09-02 08:41:31,4a9e2e1b-3a98-4630-8a89-3632aea5559a,Running,230.0,18,976.0,3140.0,3.2111111111111112
